id,created_at,updated_at,ticket_id,job_type_id,assignment_username,ticket_created_at,scheduled_date,system_scheduled_date,assigned_at,unaccepted_at,accepted_at,checkedin_at,rescheduled_at,reschedule_date,reassigned_at,solved_at,checkedout_at,hold_at,removed_at,unassigned_at,client_branch,parked_at,assigned_from,assigned_by,reassigned_from,reassigned_by,rescheduled_from,rescheduled_by,unassigned_from,unassigned_by,removed_from,removed_by,assign_reason,reassign_reason,reschedule_reason,unassign_reason,remove_reason,assigned_distance
215370,"2023-08-22 12:43:05","2023-08-22 13:51:42",8080348,1,rk.dhakal,"2023-08-22 12:05:29","2023-08-22 12:45:00","2023-08-22 12:30:00","2023-08-22 12:43:05",,"2023-08-22 12:43:45","2023-08-22 12:53:17",,,,"2023-08-22 13:07:30","2023-08-22 13:51:41",,,,KOTESHWOR,,qcp,,,,,,,,,,,,,,,1060
215341,"2023-08-22 12:37:10","2023-08-22 12:43:30",8078915,1,padamthapa.magar,"2023-08-22 09:07:04","2023-08-22 12:30:00","2023-08-22 12:15:00","2023-08-22 12:37:10",,"2023-08-22 12:37:57","2023-08-22 12:40:16","2023-08-22 12:43:30","2023-08-22 14:39:00",,,,,,,CHITWAN,,qcp,,,,task-ticketing,padamthapa.magar,,,,,,,"Customer requested to reschedule the field visit time.",,,5438
215344,"2023-08-22 12:37:34","2023-08-22 13:47:49",20040263,2,balkrishna.putwara,"2023-08-21 11:46:45","2023-08-21 12:30:00","2023-08-22 14:45:00","2023-08-22 12:37:34",,"2023-08-22 12:38:19","2023-08-22 13:00:07",,,,"2023-08-22 13:47:35","2023-08-22 13:47:49",,,,SALLAGHARI,,qcp-dashboard,prashish.shrestha,,,,,,,,,"FA Not Available",,,,,977
215375,"2023-08-22 12:43:10","2023-08-22 14:06:34",20049976,2,binod.tamang,"2023-08-22 08:19:12","2023-08-22 09:00:00","2023-08-22 08:45:00","2023-08-22 12:43:10",,"2023-08-22 12:44:15","2023-08-22 13:21:05",,,,"2023-08-22 14:00:27","2023-08-22 14:06:34",,,,HETAUDA,,qcp,,,,,,,,,,,,,,,5972
215361,"2023-08-22 12:41:17","2023-08-22 13:21:25",20050178,2,bhimraj.magar,"2023-08-22 08:42:05","2023-08-22 10:00:00","2023-08-22 09:45:00","2023-08-22 12:41:17",,"2023-08-22 12:41:46","2023-08-22 12:53:04",,,,"2023-08-22 13:12:39","2023-08-22 13:21:25",,,,KALIMATI,,qcp,,,,,,,,,,,,,,,790
215342,"2023-08-22 12:37:11","2023-08-22 13:26:50",8076733,4,ambar.magar,"2023-08-21 14:55:04","2023-08-21 14:57:00","2023-08-21 14:42:00","2023-08-22 12:37:11",,"2023-08-22 12:37:59","2023-08-22 13:01:44",,,,,"2023-08-22 13:26:50",,,,PEPSICOLA,,qcp,,,,,,,,,,,,,,,1161
215421,"2023-08-22 12:51:04","2023-08-22 12:51:04",8079165,1,sabin.bishwakarma,"2023-08-22 09:59:38","2023-08-22 16:00:00","2023-08-22 10:01:00","2023-08-22 12:51:04",,,,,,,,,,,,HETAUDA,,qcp,,,,,,,,,,,,,,,2253
215367,"2023-08-22 12:42:29","2023-08-22 12:48:11",8073151,4,raj.sakha,"2023-08-20 18:28:23","2023-08-21 09:00:00","2023-08-21 15:45:00","2023-08-22 12:42:28",,"2023-08-22 12:42:59","2023-08-22 12:46:23","2023-08-22 12:48:11","2023-08-22 16:00:00",,,,,,,SALLAGHARI,,qcp-dashboard,prashish.shrestha,,,task-ticketing,raj.sakha,,,,,"FA Not Available",,"Customer requested to reschedule the field visit time.",,,3184
215348,"2023-08-22 12:39:08","2023-08-22 12:43:12",20049405,2,dev.pokhrel,"2023-08-22 07:18:24","2023-08-22 09:00:00","2023-08-22 08:45:00","2023-08-22 12:39:07",,"2023-08-22 12:39:37",,"2023-08-22 12:43:11","2023-08-23 08:30:00",,,,,,,SALLAGHARI,,qcp,,,,int-mobile-app,dev.pokhrel,,,,,,,"Customer requested to reschedule the field visit time.",,,1707
215380,"2023-08-22 12:44:13","2023-08-22 12:44:13",8079881,3,bhakta.bhandari,"2023-08-22 11:19:48","2023-08-22 11:30:00","2023-08-22 11:15:00","2023-08-22 12:44:13",,,,,,,,,,,,BOUDDHA,,qcp,,,,,,,,,,,,,,,1849
215391,"2023-08-22 12:45:19","2023-08-22 14:18:32",8068080,1,bishal.shahi,"2023-08-20 08:32:01","2023-08-20 10:00:00","2023-08-22 12:45:00","2023-08-22 12:45:19",,"2023-08-22 12:46:31","2023-08-22 13:37:29","2023-08-22 14:18:32","2023-08-22 16:00:00",,,,,,,KIRTIPUR,,qcp,,,,task-ticketing,bishal.shahi,,,,,,,"Customer requested to reschedule the field visit time.",,,1598
215415,"2023-08-22 12:49:18","2023-08-22 13:24:59",20049301,2,bishow.dahal,"2023-08-22 07:05:00","2023-08-22 11:40:00","2023-08-22 11:25:16","2023-08-22 12:49:18",,"2023-08-22 12:49:50","2023-08-22 13:08:49",,,,"2023-08-22 13:18:20","2023-08-22 13:24:59",,,,GATTHAGHAR,,qcp,,,,,,,,,,,,,,,2262
215416,"2023-08-22 12:49:21","2023-08-22 12:53:47",20044192,2,ganesh.wagle,"2023-08-21 16:20:00","2023-08-22 11:38:00","2023-08-22 11:29:06","2023-08-22 12:49:21",,"2023-08-22 12:49:40",,,,"2023-08-22 12:53:47",,,,,,GATTHAGHAR,,qcp,,esupport,ahswyn.ale,,,,,,,,,,,,1247
215390,"2023-08-22 12:45:14","2023-08-22 14:06:33",8079746,1,govinda.khatri,"2023-08-22 11:08:00","2023-08-22 11:15:00","2023-08-22 12:45:00","2023-08-22 12:45:14",,"2023-08-22 12:45:37","2023-08-22 12:52:43",,,,"2023-08-22 13:30:47","2023-08-22 14:06:33",,,,NEWBANESHWOR,,qcp,,,,,,,,,,,,,,,1180
215383,"2023-08-22 12:45:06","2023-08-22 12:45:06",8079247,1,sabin.bishwakarma,"2023-08-22 10:13:14","2023-08-22 10:15:00","2023-08-22 10:00:00","2023-08-22 12:45:06",,,,,,,,,,,,HETAUDA,,qcp,,,,,,,,,,,,,,,5077
215412,"2023-08-22 12:49:11","2023-08-22 13:33:11",20051280,2,bibek.ale02,"2023-08-22 10:04:55","2023-08-22 10:04:00","2023-08-22 09:50:26","2023-08-22 12:49:11",,"2023-08-22 12:49:57","2023-08-22 13:11:04",,,,"2023-08-22 13:18:30","2023-08-22 13:33:11",,,,CHITWAN,,qcp,,,,,,,,,,,,,,,2149
215378,"2023-08-22 12:44:07","2023-08-22 13:16:25",8078878,1,suman.lamaa,"2023-08-22 08:57:46","2023-08-22 09:15:00","2023-08-22 12:11:00","2023-08-22 12:44:07",,"2023-08-22 12:45:17","2023-08-22 13:15:07","2023-08-22 13:16:24","2023-08-23 08:00:00",,,,,,,SATUNGAL,,qcp,,,,task-ticketing,suman.lamaa,,,,,,,"Customer requested to reschedule the field visit time.",,,4986
215405,"2023-08-22 12:47:09","2023-08-22 12:59:46",8075040,1,yubraj.ghising,"2023-08-21 11:45:52","2023-08-21 12:00:00","2023-08-21 11:45:00","2023-08-22 12:47:09",,"2023-08-22 12:48:08",,,,"2023-08-22 12:59:46",,,,,,BALAJU,,qcp,,task-ticketing,ahswyn.ale,,,,,,,,"System Error",,,,1482
215386,"2023-08-22 12:45:10","2023-08-22 12:45:43",8069370,4,toyanath.bhattarai,"2023-08-20 11:20:55","2023-08-20 11:25:00","2023-08-22 12:45:00","2023-08-22 12:45:10",,"2023-08-22 12:45:43",,,,,,,,,,BUTWAL,,qcp,,,,,,,,,,,,,,,1239
215398,"2023-08-22 12:47:07","2023-08-22 12:59:32",20052461,2,prawin.sah,"2023-08-22 11:06:48","2023-08-22 11:06:00","2023-08-22 10:58:15","2023-08-22 12:47:07",,"2023-08-22 12:47:39","2023-08-22 12:47:51",,,,"2023-08-22 12:52:51","2023-08-22 12:59:32",,,,BIRGUNJ,,qcp-dashboard,rajesh.pulami,,,,,,,,,"Some other task is a priority",,,,,78
215420,"2023-08-22 12:50:43","2023-08-22 13:53:07",20046021,2,bipinthapa.magar,"2023-08-21 18:18:36","2023-08-22 08:00:00","2023-08-22 07:45:00","2023-08-22 12:50:43",,"2023-08-22 12:51:09","2023-08-22 12:57:06",,,,"2023-08-22 13:36:59","2023-08-22 13:53:07",,,,SITAPAILA,,qcp-dashboard,rewant.lama,,,,,,,,,"Accident/Personal Emergency",,,,,323
215399,"2023-08-22 12:47:07","2023-08-22 13:48:43",8080684,1,ramchandra.adhikari1,"2023-08-22 12:38:01","2023-08-22 13:00:00","2023-08-22 12:45:00","2023-08-22 12:47:07",,"2023-08-22 12:47:39","2023-08-22 12:50:05",,,,"2023-08-22 13:34:02","2023-08-22 13:48:43",,,,DHUNGEDHARA,,qcp,,,,,,,,,,,,,,,411
215388,"2023-08-22 12:45:12","2023-08-22 12:46:28",8076843,4,roshan.khadka5,"2023-08-21 15:08:10","2023-08-21 15:10:00","2023-08-22 12:45:00","2023-08-22 12:45:12",,"2023-08-22 12:46:28",,,,,,,,,,BUTWAL,,qcp,,,,,,,,,,,,,,,801
215382,"2023-08-22 12:44:31","2023-08-22 13:37:35",8075192,4,anil.sulu,"2023-08-21 12:01:18","2023-08-21 12:05:00","2023-08-21 11:50:00","2023-08-22 12:44:31",,"2023-08-22 12:44:53","2023-08-22 13:19:59",,,,,"2023-08-22 13:37:35",,,,SALLAGHARI,,qcp-dashboard,prashish.shrestha,,,,,,,,,"FA Not Available",,,,,4214
215394,"2023-08-22 12:46:05","2023-08-22 12:46:40",20047826,2,samundra.neupane,"2023-08-21 20:38:23","2023-08-22 10:00:00","2023-08-22 12:45:00","2023-08-22 12:46:05",,"2023-08-22 12:46:31",,"2023-08-22 12:46:40","2023-08-22 15:00:00",,,,,,,SALLAGHARI,,qcp,,,,qcp-dashboard,prashish.shrestha,,,,,,,"Client rescheduled",,,1954
215253,"2023-08-22 12:20:59","2023-08-22 12:46:57",8075930,1,umesh.rana,"2023-08-21 13:15:23","2023-08-21 13:45:00","2023-08-22 06:45:00","2023-08-22 12:20:59",,"2023-08-22 12:23:05","2023-08-22 12:28:26",,,,"2023-08-22 12:33:31","2023-08-22 12:46:57",,,,MAHENDRAPOOL,,qcp-dashboard,niraj.chaulagain,,,,,,,,,"Some other task is a priority",,,,,266
215389,"2023-08-22 12:45:14","2023-08-22 13:28:15",20052551,2,hom.kanwar,"2023-08-22 11:18:00","2023-08-22 13:00:00","2023-08-22 12:45:00","2023-08-22 12:45:14",,"2023-08-22 12:45:51","2023-08-22 13:21:10",,,,"2023-08-22 13:27:56","2023-08-22 13:28:15",,,,BHAIRAHAWA,,qcp,,,,,,,,,,,,,,,2341
215403,"2023-08-22 12:47:08","2023-08-22 12:47:08",8075610,4,samundra.neupane,"2023-08-21 12:42:04","2023-08-21 12:43:00","2023-08-21 16:55:00","2023-08-22 12:47:08",,,,,,,,,,,,SALLAGHARI,,qcp,,,,,,,,,,,,,,,1405
215379,"2023-08-22 12:44:11","2023-08-22 13:29:41",20050640,2,padamthapa.magar,"2023-08-22 09:19:01","2023-08-22 09:30:00","2023-08-22 09:15:00","2023-08-22 12:44:11",,"2023-08-22 12:44:58","2023-08-22 13:21:08",,,,"2023-08-22 13:21:44","2023-08-22 13:29:41",,,,CHITWAN,,qcp,,,,,,,,,,,,,,,2598
215404,"2023-08-22 12:47:09","2023-08-22 12:47:36",19981642,2,roshan.gosai,"2023-08-16 21:13:10","2023-08-17 08:30:00","2023-08-19 06:45:00","2023-08-22 12:47:09",,"2023-08-22 12:47:36",,,,,,,,,,BIRGUNJ,,qcp,,,,,,,,,,,,,,,2409
215381,"2023-08-22 12:44:13","2023-08-22 13:17:42",20043603,2,aashish.bhujel,"2023-08-21 15:40:50","2023-08-21 15:40:00","2023-08-21 15:26:27","2023-08-22 12:44:13",,"2023-08-22 12:45:06","2023-08-22 12:57:04",,,,"2023-08-22 13:02:04","2023-08-22 13:17:42",,,,PEPSICOLA,,qcp,,,,,,,,,,,,,,,1940
215387,"2023-08-22 12:45:11","2023-08-22 12:50:43",8078802,1,ajay.aslami,"2023-08-22 08:34:08","2023-08-22 09:00:00","2023-08-22 12:45:00","2023-08-22 12:45:11",,"2023-08-22 12:45:49","2023-08-22 12:49:17","2023-08-22 12:50:43","2023-08-22 17:00:00",,,,,,,BHAIRAHAWA,,qcp,,,,task-ticketing,ajay.aslami,,,,,,,"Customer requested to reschedule the field visit time.",,,10
215384,"2023-08-22 12:45:07","2023-08-22 13:32:08",8075067,4,prem.majhi,"2023-08-21 11:47:50","2023-08-21 13:00:00","2023-08-21 12:45:00","2023-08-22 12:45:07",,"2023-08-22 12:45:44","2023-08-22 12:58:12",,,,,"2023-08-22 13:32:07",,,,BANSBARI,,qcp-dashboard,sabin.kc,,,,,,,,,"Some other task is a priority",,,,,340
215400,"2023-08-22 12:47:07","2023-08-22 13:40:52",8074729,1,sandip.shrestha,"2023-08-21 11:21:03","2023-08-21 11:30:00","2023-08-22 07:43:00","2023-08-22 12:47:07",,"2023-08-22 12:47:36","2023-08-22 13:14:20",,,,"2023-08-22 13:30:18","2023-08-22 13:40:52",,,,SITAPAILA,,qcp,,,,,,,,,,,,,,,1225
215377,"2023-08-22 12:44:04","2023-08-22 13:28:52",8066440,4,dev.pokhrel,"2023-08-19 10:21:32","2023-08-19 10:26:00","2023-08-20 12:45:00","2023-08-22 12:44:04",,"2023-08-22 12:44:50","2023-08-22 13:13:16",,,,,"2023-08-22 13:28:52",,,,SALLAGHARI,,qcp,,,,,,,,,,,,,,,1030
215376,"2023-08-22 12:44:04","2023-08-22 13:09:35",20036039,2,ajaya.shrestah,"2023-08-20 23:47:00","2023-08-21 14:03:00","2023-08-21 13:48:17","2023-08-22 12:44:04",,"2023-08-22 12:44:55","2023-08-22 12:53:05",,,,"2023-08-22 13:09:22","2023-08-22 13:09:35",,,,DAMAULI,,qcp-dashboard,harinarayan.regmi,,,,,,,,,"App not working",,,,,1029
215366,"2023-08-22 12:42:25","2023-08-22 13:00:19",8080693,4,matrika.shah,"2023-08-22 12:39:13","2023-08-22 12:40:00","2023-08-22 12:25:00","2023-08-22 12:42:25",,"2023-08-22 12:43:12","2023-08-22 12:48:37",,,,,"2023-08-22 13:00:19",,,,KALDHARA,,qcp-dashboard,dinesh.shrestha1,,,,,,,,,"Accident/Personal Emergency",,,,,4820
215401,"2023-08-22 12:47:08","2023-08-22 13:46:41",8079364,1,lil.budhathoki,"2023-08-22 10:26:13","2023-08-22 11:15:00","2023-08-22 11:00:00","2023-08-22 12:47:08",,"2023-08-22 12:47:35","2023-08-22 13:13:15",,,,"2023-08-22 13:27:43","2023-08-22 13:46:41",,,,MAHENDRAPOOL,,qcp,,,,,,,,,,,,,,,1959
215413,"2023-08-22 12:49:11","2023-08-22 13:03:53",8080465,1,mim.budha,"2023-08-22 12:16:37","2023-08-22 13:00:00","2023-08-22 12:45:00","2023-08-22 12:49:11",,"2023-08-22 12:49:47","2023-08-22 13:03:53",,,,,,,,,KAPAN,,qcp,,,,,,,,,,,,,,,5
215417,"2023-08-22 12:49:51","2023-08-22 14:54:28",20048996,2,sayushthapa.magar,"2023-08-22 04:15:00","2023-08-22 07:30:00","2023-08-22 07:15:00","2023-08-22 12:49:51",,"2023-08-22 12:52:21","2023-08-22 13:31:18",,,,"2023-08-22 14:47:43","2023-08-22 14:54:28",,,,BALAJU,,qcp-dashboard,rewant.lama,,,,,,,,,"Accident/Personal Emergency",,,,,2643
215419,"2023-08-22 12:50:18","2023-08-22 13:39:39",8074854,4,raj.sakha,"2023-08-21 11:29:11","2023-08-21 11:31:00","2023-08-22 08:45:00","2023-08-22 12:50:18",,"2023-08-22 12:50:59","2023-08-22 13:17:46",,,,,"2023-08-22 13:39:39",,,,SALLAGHARI,,qcp-dashboard,prashish.shrestha,,,,,,,,,"FA Not Available",,,,,3670
215396,"2023-08-22 12:47:07","2023-08-22 14:01:52",8075607,1,sujan.sundas,"2023-08-21 12:41:55","2023-08-21 13:00:00","2023-08-22 12:15:12","2023-08-22 12:47:07",,"2023-08-22 12:48:02","2023-08-22 13:12:08",,,,"2023-08-22 13:43:45","2023-08-22 14:01:52",,,,IMADOL,,qcp,,,,,,,,,,,,,,,3599
215411,"2023-08-22 12:48:07","2023-08-22 12:50:47",20044184,2,sushil.baniya,"2023-08-21 16:14:20","2023-08-22 07:00:00","2023-08-22 06:45:00","2023-08-22 12:48:07",,"2023-08-22 12:48:38",,"2023-08-22 12:50:47","2023-08-22 15:30:00",,,,,,,LEKHNATH,,qcp,,,,int-mobile-app,sushil.baniya,,,,,,,"Customer requested to reschedule the field visit time.",,,1389
215408,"2023-08-22 12:47:40","2023-08-22 13:34:47",20052432,2,samundra.neupane,"2023-08-22 11:10:56","2023-08-22 11:10:00","2023-08-22 10:57:18","2023-08-22 12:47:40",,"2023-08-22 12:48:30","2023-08-22 13:03:04",,,,"2023-08-22 13:34:33","2023-08-22 13:34:47",,,,SALLAGHARI,,qcp-dashboard,prashish.shrestha,,,,,,,,,"FA Not Available",,,,,2001
215418,"2023-08-22 12:50:11","2023-08-22 12:50:11",8079881,3,bhakta.bhandari,"2023-08-22 11:19:48","2023-08-22 11:30:00","2023-08-22 11:15:00","2023-08-22 12:50:11",,,,,,,,,,,,BOUDDHA,,qcp,,,,,,,,,,,,,,,1849
215206,"2023-08-22 12:10:06","2023-08-22 12:50:12",20044685,2,deepak.pun,"2023-08-21 16:47:45","2023-08-22 10:00:00","2023-08-22 09:45:00","2023-08-22 12:10:06",,"2023-08-22 12:11:37","2023-08-22 12:25:12",,,,"2023-08-22 12:41:53","2023-08-22 12:50:12",,,,RASTRABANKCHOWK,,qcp,,,,,,,,,,,,,,,1412
215461,"2023-08-22 12:59:14","2023-08-22 14:38:26",8080812,1,om.pokharel,"2023-08-22 12:49:47","2023-08-22 12:55:00","2023-08-22 12:40:00","2023-08-22 12:59:14",,"2023-08-22 13:00:39","2023-08-22 13:50:27",,,,"2023-08-22 14:14:36","2023-08-22 14:38:26",,,,IMADOL,,qcp,,,,,,,,,,,,,,,860
215427,"2023-08-22 12:52:07","2023-08-22 12:52:07",8069304,1,sunil.singtan,"2023-08-20 11:14:36","2023-08-20 11:30:00","2023-08-22 12:00:00","2023-08-22 12:52:07",,,,,,,,,,,,DHOLAHITI,,qcp,,,,,,,,,,,,,,,1385
215429,"2023-08-22 12:52:13","2023-08-22 12:52:13",8079997,1,sabin.bishwakarma,"2023-08-22 11:33:20","2023-08-22 13:00:00","2023-08-22 12:45:00","2023-08-22 12:52:13",,,,,,,,,,,,HETAUDA,,qcp,,,,,,,,,,,,,,,5896
215360,"2023-08-22 12:41:14","2023-08-22 12:52:16",20044468,2,laxman.giri,"2023-08-21 16:38:54","2023-08-21 16:38:00","2023-08-21 16:24:38","2023-08-22 12:41:14",,"2023-08-22 12:41:53",,,,"2023-08-22 12:52:16",,,,,,KAPAN,,qcp,,esupport,saroj1.maharjan,,,,,,,,,,,,1358
215462,"2023-08-22 12:59:18","2023-08-22 13:05:02",20052158,2,ashok.thing,"2023-08-22 10:48:44","2023-08-22 10:48:00","2023-08-22 10:39:43","2023-08-22 12:59:18",,"2023-08-22 12:59:48",,"2023-08-22 13:05:02","2023-08-22 14:30:00",,,,,,,KALIMATI,,qcp,,,,int-mobile-app,ashok.thing,,,,,,,"Customer requested to reschedule the field visit time.",,,758
215432,"2023-08-22 12:52:18","2023-08-22 12:52:50",20047505,2,laxman.giri,"2023-08-21 20:20:04","2023-08-22 08:00:00","2023-08-22 07:45:00","2023-08-22 12:52:18",,"2023-08-22 12:52:50",,,,,,,,,,KAPAN,,qcp,,,,,,,,,,,,,,,1610
215440,"2023-08-22 12:54:09","2023-08-22 13:33:17",8080232,1,ramesh.bista,"2023-08-22 11:53:52","2023-08-22 12:10:00","2023-08-22 11:55:00","2023-08-22 12:54:09",,"2023-08-22 12:54:39","2023-08-22 13:23:24",,,,"2023-08-22 13:33:17",,,,,BOUDDHA,,qcp,,,,,,,,,,,,,,,887
215426,"2023-08-22 12:51:15","2023-08-22 13:06:27",8077404,4,rebendra.ghimire,"2023-08-21 16:20:01","2023-08-21 16:32:00","2023-08-21 16:17:00","2023-08-22 12:51:15",,"2023-08-22 12:52:01","2023-08-22 12:57:04",,,"2023-08-22 13:06:27",,,,,,KAPAN,,qcp,,task-ticketing,niraj.chaulagain,,,,,,,,"System Error",,,,2677
215130,"2023-08-22 11:51:15","2023-08-22 12:53:44",8074269,4,anup.pujari,"2023-08-21 10:35:17","2023-08-21 10:41:00","2023-08-21 15:45:00","2023-08-22 11:51:15",,"2023-08-22 11:51:56","2023-08-22 12:04:21",,,,,"2023-08-22 12:53:44",,,,MANBHAWAN,,qcp,,,,,,,,,,,,,,,1732
215406,"2023-08-22 12:47:09","2023-08-22 12:53:56",8080572,3,ramesh.bista,"2023-08-22 12:27:02","2023-08-22 13:00:00","2023-08-22 12:45:00","2023-08-22 12:47:09",,"2023-08-22 12:47:39","2023-08-22 12:52:06","2023-08-22 12:53:56","2023-08-22 13:20:00",,,,,,,BOUDDHA,,qcp,,,,task-ticketing,ramesh.bista,,,,,,,"Customer requested to reschedule the field visit time.",,,1662
215442,"2023-08-22 12:54:11","2023-08-22 12:54:11",8080850,4,toyanath.bhattarai,"2023-08-22 12:53:28","2023-08-22 12:57:00","2023-08-22 12:42:00","2023-08-22 12:54:11",,,,,,,,,,,,BUTWAL,,qcp,,,,,,,,,,,,,,,841
215445,"2023-08-22 12:55:11","2023-08-22 13:59:22",8080770,1,mahesh.khatri,"2023-08-22 12:45:57","2023-08-22 13:00:00","2023-08-22 12:45:00","2023-08-22 12:55:11",,"2023-08-22 12:55:40","2023-08-22 13:07:50",,,,"2023-08-22 13:21:08","2023-08-22 13:59:22",,,,GATTHAGHAR,,qcp,,,,,,,,,,,,,,,1462
215437,"2023-08-22 12:54:07","2023-08-22 12:54:45",20054237,2,roshan.khadka5,"2023-08-22 12:52:40","2023-08-22 12:52:00","2023-08-22 12:38:21","2023-08-22 12:54:07",,"2023-08-22 12:54:45",,,,,,,,,,BUTWAL,,qcp,,,,,,,,,,,,,,,7783
215455,"2023-08-22 12:57:32","2023-08-22 13:31:24",8070869,4,ganesh.khadka,"2023-08-20 13:51:33","2023-08-20 13:53:00","2023-08-22 09:45:00","2023-08-22 12:57:32",,"2023-08-22 12:58:10","2023-08-22 13:18:18",,,,,"2023-08-22 13:31:24",,,,BANSBARI,,qcp-dashboard,sabin.kc,,,,,,,,,"Some other task is a priority",,,,,295
215425,"2023-08-22 12:51:14","2023-08-22 14:13:33",8076937,3,roshan.gosai,"2023-08-21 15:18:04","2023-08-21 15:18:05","2023-08-22 09:55:30","2023-08-22 12:51:14",,"2023-08-22 12:52:30","2023-08-22 13:48:19",,,,"2023-08-22 13:50:57","2023-08-22 14:13:33",,,,BIRGUNJ,,qcp,,,,,,,,,,,,,,,2862
215449,"2023-08-22 12:55:55","2023-08-22 13:55:27",20053027,2,khem.joshi,"2023-08-22 11:38:51","2023-08-22 12:00:00","2023-08-22 11:45:00","2023-08-22 12:55:55",,"2023-08-22 12:56:43","2023-08-22 13:35:03",,,,"2023-08-22 13:41:54","2023-08-22 13:55:27",,,,BANSBARI,,qcp-dashboard,sabin.kc,,,,,,,,,"Some other task is a priority",,,,,653
215452,"2023-08-22 12:56:07","2023-08-22 13:08:40",8076097,3,budhathoki.bharat,"2023-08-21 13:37:11","2023-08-22 13:00:00","2023-08-22 12:45:00","2023-08-22 12:56:07",,"2023-08-22 12:56:37","2023-08-22 13:07:45","2023-08-22 13:08:40","2023-08-22 14:00:00",,,,,,,KOTESHWOR,,qcp,,,,task-ticketing,budhathoki.bharat,,,,,,,"Customer requested to reschedule the field visit time.",,,1179
215435,"2023-08-22 12:53:29","2023-08-22 12:55:00",8079203,1,jivan.thapa,"2023-08-22 10:05:42","2023-08-22 12:00:00","2023-08-22 12:55:00","2023-08-22 12:53:29",,"2023-08-22 12:54:10","2023-08-22 12:54:21","2023-08-22 12:55:00","2023-08-23 08:30:00",,,,,,,BANSBARI,,qcp-dashboard,sabin.kc,,,task-ticketing,jivan.thapa,,,,,"Some other task is a priority",,"Customer requested to reschedule the field visit time.",,,326
215441,"2023-08-22 12:54:10","2023-08-22 12:55:09",8078792,1,anup.pujari,"2023-08-22 08:29:04","2023-08-22 08:30:00","2023-08-22 12:45:00","2023-08-22 12:54:10",,"2023-08-22 12:55:09",,,,,,,,,,MANBHAWAN,,qcp,,,,,,,,,,,,,,,745
215454,"2023-08-22 12:56:14","2023-08-22 13:32:26",20046472,2,sanju.shrestha1,"2023-08-21 18:59:06","2023-08-22 08:00:00","2023-08-22 07:45:00","2023-08-22 12:56:14",,"2023-08-22 12:57:03","2023-08-22 13:11:53",,,,"2023-08-22 13:24:28","2023-08-22 13:32:25",,,,GATTHAGHAR,,qcp,,,,,,,,,,,,,,,626
215433,"2023-08-22 12:52:53","2023-08-22 13:49:41",20046551,2,sunil.singtan,"2023-08-21 19:04:47","2023-08-22 07:30:00","2023-08-22 07:15:00","2023-08-22 12:52:53",,"2023-08-22 12:53:26","2023-08-22 13:11:06",,,,"2023-08-22 13:44:57","2023-08-22 13:49:41",,,,DHOLAHITI,,qcp-dashboard,aashish.sth,,,,,,,,,"Accident/Personal Emergency",,,,,561
215446,"2023-08-22 12:55:12","2023-08-22 12:55:48",8073887,1,dharmendra.thapa,"2023-08-21 09:33:37","2023-08-21 10:00:00","2023-08-22 12:45:00","2023-08-22 12:55:12",,"2023-08-22 12:55:47",,,,,,,,,,IMADOL,,qcp,,,,,,,,,,,,,,,3712
215436,"2023-08-22 12:54:03","2023-08-22 13:11:39",8074884,1,dilipk.chaudhary,"2023-08-21 11:31:41","2023-08-21 13:00:00","2023-08-21 12:45:00","2023-08-22 12:54:03",,"2023-08-22 12:54:59","2023-08-22 13:08:20","2023-08-22 13:11:39","2023-08-23 10:00:00",,,,,,,DAMAULI,,qcp,,,,task-ticketing,dilipk.chaudhary,,,,,,,"Customer requested to reschedule the field visit time.",,,4476
215450,"2023-08-22 12:56:07","2023-08-22 14:26:21",20041224,2,bhakta.bhandari,"2023-08-21 12:49:29","2023-08-21 13:30:00","2023-08-21 13:15:00","2023-08-22 12:56:07",,"2023-08-22 12:57:42","2023-08-22 14:06:14",,,,"2023-08-22 14:17:59","2023-08-22 14:26:21",,,,BOUDDHA,,qcp,,,,,,,,,,,,,,,1542
215443,"2023-08-22 12:54:14","2023-08-22 13:01:55",20053345,2,jiwan.tamang,"2023-08-22 12:02:52","2023-08-22 12:30:00","2023-08-22 12:15:00","2023-08-22 12:54:14",,"2023-08-22 12:54:54",,,,"2023-08-22 13:01:55",,,,,,SITAPAILA,,qcp,,esupport,roshan.rokka,,,,,,,,,,,,2248
215317,"2023-08-22 12:32:53","2023-08-22 12:56:23",20046316,2,ganesh.khadka,"2023-08-21 18:41:26","2023-08-22 08:00:00","2023-08-22 07:45:00","2023-08-22 12:32:53",,"2023-08-22 12:33:19","2023-08-22 12:42:11",,,,"2023-08-22 12:49:55","2023-08-22 12:56:23",,,,BANSBARI,,qcp-dashboard,sabin.kc,,,,,,,,,"Some other task is a priority",,,,,606
215346,"2023-08-22 12:38:25","2023-08-22 13:21:30",20049220,2,pankha.thapa,"2023-08-22 06:44:42","2023-08-22 10:00:00","2023-08-22 09:45:00","2023-08-22 12:38:25",,"2023-08-22 12:39:05","2023-08-22 12:52:09",,,,"2023-08-22 13:16:14","2023-08-22 13:21:30",,,,SATUNGAL,,qcp,,,,,,,,,,,,,,,2347
